date,variety_code,stems
10/13/2022,FC61,1500
10/14/2022,FC61,1865
10/15/2022,FC61,1400
10/16/2022,FC61,2200
10/17/2022,FC61,2100
10/18/2022,FC61,2160
10/19/2022,FC61,2440
10/20/2022,FC61,2400
10/21/2022,FC61,2500
10/22/2022,FC61,1850
10/23/2022,FC61,2100
10/24/2022,FC61,2620
10/25/2022,FC61,2250
10/26/2022,FC61,2420
10/27/2022,FC61,2520
10/28/2022,FC61,2400
10/29/2022,FC61,2610
10/30/2022,FC61,2500
10/31/2022,FC61,2350
11/1/2022,FC61,2200
11/2/2022,FC61,1900
11/3/2022,FC61,2220
11/4/2022,FC61,2100
11/5/2022,FC61,1400
11/6/2022,FC61,2200
11/7/2022,FC61,1800
11/8/2022,FC61,2500
11/9/2022,FC61,1514
11/10/2022,FC61,2978
11/11/2022,FC61,1928
11/12/2022,FC61,2910
11/13/2022,FC61,2810
11/14/2022,FC61,2410
11/15/2022,FC61,3010
11/16/2022,FC61,2600
11/17/2022,FC61,3610
11/18/2022,FC61,1800
11/19/2022,FC61,2340
11/20/2022,FC61,3610
11/21/2022,FC61,2360
11/22/2022,FC61,2510
11/23/2022,FC61,2600
11/24/2022,FC61,2050
11/25/2022,FC61,2200
11/26/2022,FC61,3100
11/27/2022,FC61,2900
11/28/2022,FC61,2600
11/29/2022,FC61,3100
11/30/2022,FC61,2300
12/1/2022,FC61,3250
12/2/2022,FC61,3200
12/3/2022,FC61,2100
12/4/2022,FC61,2450
12/5/2022,FC61,2800
12/6/2022,FC61,3100
12/7/2022,FC61,2800
12/8/2022,FC61,4700
12/9/2022,FC61,3180
12/10/2022,FC61,2550
12/11/2022,FC61,3100
12/12/2022,FC61,2000
12/13/2022,FC61,3300
12/14/2022,FC61,2800
12/15/2022,FC61,3100
12/16/2022,FC61,2600
12/17/2022,FC61,2200
12/18/2022,FC61,2500
12/19/2022,FC61,2460
12/20/2022,FC61,2700
12/21/2022,FC61,2600
12/22/2022,FC61,2880
12/23/2022,FC61,2880
12/24/2022,FC61,2850
12/25/2022,FC61,2500
12/26/2022,FC61,3200
12/27/2022,FC61,2500
12/28/2022,FC61,2100
12/29/2022,FC61,2000
12/30/2022,FC61,1600
12/31/2022,FC61,1560
1/1/2023,FC61,1900
1/2/2023,FC61,2550
1/3/2023,FC61,2950
1/4/2023,FC61,2600
1/5/2023,FC61,2080
1/6/2023,FC61,2750
1/7/2023,FC61,2850
1/8/2023,FC61,3050
1/9/2023,FC61,2450
1/10/2023,FC61,1700
1/11/2023,FC61,1950
1/12/2023,FC61,1900
1/13/2023,FC61,1400
1/14/2023,FC61,2100
1/15/2023,FC61,1450
1/16/2023,FC61,2100
1/17/2023,FC61,1750
1/18/2023,FC61,1650
1/19/2023,FC61,2700
1/20/2023,FC61,2250
1/21/2023,FC61,3600
1/22/2023,FC61,2575
1/23/2023,FC61,2500
1/24/2023,FC61,2540
1/25/2023,FC61,1850
1/26/2023,FC61,2500
1/27/2023,FC61,2300
1/28/2023,FC61,2000
1/29/2023,FC61,2750
1/30/2023,FC61,3430
1/31/2023,FC61,3400
2/1/2023,FC61,3300
2/2/2023,FC61,4590
2/3/2023,FC61,2760
2/4/2023,FC61,2950
2/5/2023,FC61,2850
2/6/2023,FC61,2150
2/7/2023,FC61,2350
2/8/2023,FC61,2550
2/9/2023,FC61,1950
2/10/2023,FC61,1810
2/11/2023,FC61,2250
2/12/2023,FC61,1980
2/13/2023,FC61,1950
2/14/2023,FC61,2050
2/15/2023,FC61,2120
2/16/2023,FC61,2250
2/17/2023,FC61,2100
2/18/2023,FC61,1570
2/19/2023,FC61,1800
2/20/2023,FC61,1675
2/21/2023,FC61,2360
2/22/2023,FC61,2360
2/23/2023,FC61,2960
2/24/2023,FC61,2710
2/25/2023,FC61,2260
2/26/2023,FC61,3060
2/27/2023,FC61,2960
2/28/2023,FC61,2330
3/1/2023,FC61,2350
3/2/2023,FC61,2550
3/3/2023,FC61,2764
3/4/2023,FC61,2680
3/5/2023,FC61,2300
3/6/2023,FC61,2250
3/7/2023,FC61,2720
3/8/2023,FC61,2600
3/9/2023,FC61,3230
3/10/2023,FC61,4000
3/11/2023,FC61,3710
3/12/2023,FC61,4000
3/13/2023,FC61,3600
3/14/2023,FC61,3250
3/15/2023,FC61,2900
3/16/2023,FC61,2680
3/17/2023,FC61,1300
3/18/2023,FC61,3000
3/19/2023,FC61,3800
3/20/2023,FC61,3200
3/21/2023,FC61,2730
3/22/2023,FC61,3250
3/23/2023,FC61,3200
3/24/2023,FC61,3550
3/25/2023,FC61,4200
3/26/2023,FC61,4100
3/27/2023,FC61,2700
3/28/2023,FC61,3600
3/29/2023,FC61,3480
3/30/2023,FC61,2900
3/31/2023,FC61,3050
4/1/2023,FC61,3600
4/2/2023,FC61,2410
4/3/2023,FC61,3850
4/4/2023,FC61,2150
4/5/2023,FC61,2820
4/6/2023,FC61,3300
4/7/2023,FC61,1750
4/8/2023,FC61,4100
4/9/2023,FC61,3610
4/10/2023,FC61,2500
4/11/2023,FC61,3500
4/12/2023,FC61,2500
4/13/2023,FC61,3400
4/14/2023,FC61,3000
4/15/2023,FC61,2300
4/16/2023,FC61,3450
4/17/2023,FC61,3066
4/18/2023,FC61,2410
4/19/2023,FC61,2250
4/20/2023,FC61,2298
4/21/2023,FC61,1930
4/22/2023,FC61,3100
4/23/2023,FC61,1560
4/24/2023,FC61,2020
4/25/2023,FC61,2360
4/26/2023,FC61,2780
4/27/2023,FC61,1700
4/28/2023,FC61,2530
4/29/2023,FC61,2100
4/30/2023,FC61,2100
5/1/2023,FC61,1800
5/2/2023,FC61,700
5/3/2023,FC61,2360
5/4/2023,FC61,1200
5/5/2023,FC61,1530
5/6/2023,FC61,2500
5/7/2023,FC61,2500
5/8/2023,FC61,1640
5/9/2023,FC61,2600
5/10/2023,FC61,3000
5/11/2023,FC61,3050
5/12/2023,FC61,2500
5/13/2023,FC61,2900
5/14/2023,FC61,3400
5/15/2023,FC61,2700
5/16/2023,FC61,3600
5/17/2023,FC61,3450
5/18/2023,FC61,4100
5/19/2023,FC61,2500
5/20/2023,FC61,3200
5/21/2023,FC61,3030
5/22/2023,FC61,2900
5/23/2023,FC61,2900
5/24/2023,FC61,2900
5/25/2023,FC61,2800
5/26/2023,FC61,3060
5/27/2023,FC61,2370
5/28/2023,FC61,2200
5/29/2023,FC61,3170
5/30/2023,FC61,2700
5/31/2023,FC61,3500
6/1/2023,FC61,3000
6/2/2023,FC61,2900
6/3/2023,FC61,2570
6/4/2023,FC61,2450
6/5/2023,FC61,2800
6/6/2023,FC61,2100
6/7/2023,FC61,2150
6/8/2023,FC61,1370
6/9/2023,FC61,2474
6/10/2023,FC61,1735
6/11/2023,FC61,1800
6/12/2023,FC61,1950
6/13/2023,FC61,1170
6/14/2023,FC61,1940
6/15/2023,FC61,1914
6/16/2023,FC61,1970
6/17/2023,FC61,1870
6/18/2023,FC61,1450
6/19/2023,FC61,1280
6/20/2023,FC61,0
6/21/2023,FC61,0
6/22/2023,FC61,0
6/23/2023,FC61,0
6/24/2023,FC61,0
6/25/2023,FC61,0
6/26/2023,FC61,0
6/27/2023,FC61,0
6/28/2023,FC61,0
6/29/2023,FC61,0
6/30/2023,FC61,0
7/1/2022,FL41,
7/2/2022,FL41,
7/3/2022,FL41,
7/4/2022,FL41,
7/5/2022,FL41,
7/6/2022,FL41,
7/7/2022,FL41,
7/8/2022,FL41,
7/9/2022,FL41,
7/10/2022,FL41,
7/11/2022,FL41,
7/12/2022,FL41,
7/13/2022,FL41,
7/14/2022,FL41,
7/15/2022,FL41,
7/16/2022,FL41,
7/17/2022,FL41,
7/18/2022,FL41,
7/19/2022,FL41,
7/20/2022,FL41,
7/21/2022,FL41,
7/22/2022,FL41,
7/23/2022,FL41,
7/24/2022,FL41,
7/25/2022,FL41,
7/26/2022,FL41,
7/27/2022,FL41,
7/28/2022,FL41,
7/29/2022,FL41,
7/30/2022,FL41,
7/31/2022,FL41,
8/1/2022,FL41,
8/2/2022,FL41,
8/3/2022,FL41,
8/4/2022,FL41,
8/5/2022,FL41,
8/6/2022,FL41,
8/7/2022,FL41,
8/8/2022,FL41,
8/9/2022,FL41,
8/10/2022,FL41,
8/11/2022,FL41,
8/12/2022,FL41,
8/13/2022,FL41,
8/14/2022,FL41,
8/15/2022,FL41,
8/16/2022,FL41,
8/17/2022,FL41,
8/18/2022,FL41,
8/19/2022,FL41,
8/20/2022,FL41,
8/21/2022,FL41,
8/22/2022,FL41,
8/23/2022,FL41,
8/24/2022,FL41,
8/25/2022,FL41,
8/26/2022,FL41,
8/27/2022,FL41,
8/28/2022,FL41,
8/29/2022,FL41,
8/30/2022,FL41,
8/31/2022,FL41,
9/1/2022,FL41,
9/2/2022,FL41,
9/3/2022,FL41,
9/4/2022,FL41,
9/5/2022,FL41,
9/6/2022,FL41,
9/7/2022,FL41,
9/8/2022,FL41,
9/9/2022,FL41,
9/10/2022,FL41,
9/11/2022,FL41,
9/12/2022,FL41,
9/13/2022,FL41,
9/14/2022,FL41,
9/15/2022,FL41,
9/16/2022,FL41,
9/17/2022,FL41,
9/18/2022,FL41,
9/19/2022,FL41,
9/20/2022,FL41,
9/21/2022,FL41,
9/22/2022,FL41,
9/23/2022,FL41,
9/24/2022,FL41,
9/25/2022,FL41,
9/26/2022,FL41,
9/27/2022,FL41,
9/28/2022,FL41,
9/29/2022,FL41,
9/30/2022,FL41,
10/1/2022,FL41,
10/2/2022,FL41,
10/3/2022,FL41,
10/4/2022,FL41,
10/5/2022,FL41,
10/6/2022,FL41,
10/7/2022,FL41,
10/8/2022,FL41,
10/9/2022,FL41,
10/10/2022,FL41,
10/11/2022,FL41,
10/12/2022,FL41,
10/13/2022,FL41,
10/14/2022,FL41,
10/15/2022,FL41,
10/16/2022,FL41,
10/17/2022,FL41,
10/18/2022,FL41,
10/19/2022,FL41,
10/20/2022,FL41,
10/21/2022,FL41,
10/22/2022,FL41,
10/23/2022,FL41,
10/24/2022,FL41,
10/25/2022,FL41,
10/26/2022,FL41,
10/27/2022,FL41,
10/28/2022,FL41,
10/29/2022,FL41,
10/30/2022,FL41,
10/31/2022,FL41,
11/1/2022,FL41,
11/2/2022,FL41,
11/3/2022,FL41,
11/4/2022,FL41,
11/5/2022,FL41,
11/6/2022,FL41,
11/7/2022,FL41,
11/8/2022,FL41,
11/9/2022,FL41,
11/10/2022,FL41,
11/11/2022,FL41,
11/12/2022,FL41,
11/13/2022,FL41,
11/14/2022,FL41,
11/15/2022,FL41,
11/16/2022,FL41,
11/17/2022,FL41,
11/18/2022,FL41,
11/19/2022,FL41,
11/20/2022,FL41,
11/21/2022,FL41,
11/22/2022,FL41,
11/23/2022,FL41,
11/24/2022,FL41,
11/25/2022,FL41,
11/26/2022,FL41,
11/27/2022,FL41,
11/28/2022,FL41,
11/29/2022,FL41,
11/30/2022,FL41,
12/1/2022,FL41,
12/2/2022,FL41,
12/3/2022,FL41,
12/4/2022,FL41,
12/5/2022,FL41,
12/6/2022,FL41,
12/7/2022,FL41,
12/8/2022,FL41,
12/9/2022,FL41,
12/10/2022,FL41,
12/11/2022,FL41,
12/12/2022,FL41,
12/13/2022,FL41,
12/14/2022,FL41,
12/15/2022,FL41,
12/16/2022,FL41,
12/17/2022,FL41,
12/18/2022,FL41,
12/19/2022,FL41,
12/20/2022,FL41,
12/21/2022,FL41,
12/22/2022,FL41,
12/23/2022,FL41,
12/24/2022,FL41,
12/25/2022,FL41,
12/26/2022,FL41,
12/27/2022,FL41,
12/28/2022,FL41,
12/29/2022,FL41,
12/30/2022,FL41,
12/31/2022,FL41,
1/1/2023,FL41,
1/2/2023,FL41,
1/3/2023,FL41,
1/4/2023,FL41,
1/5/2023,FL41,
1/6/2023,FL41,
1/7/2023,FL41,
1/8/2023,FL41,
1/9/2023,FL41,
1/10/2023,FL41,
1/11/2023,FL41,
1/12/2023,FL41,
1/13/2023,FL41,
1/14/2023,FL41,
1/15/2023,FL41,
1/16/2023,FL41,
1/17/2023,FL41,
1/18/2023,FL41,
1/19/2023,FL41,
1/20/2023,FL41,
1/21/2023,FL41,
1/22/2023,FL41,
1/23/2023,FL41,
1/24/2023,FL41,
1/25/2023,FL41,
1/26/2023,FL41,
1/27/2023,FL41,
1/28/2023,FL41,
1/29/2023,FL41,
1/30/2023,FL41,
1/31/2023,FL41,
2/1/2023,FL41,
2/2/2023,FL41,
2/3/2023,FL41,
2/4/2023,FL41,
2/5/2023,FL41,
2/6/2023,FL41,
2/7/2023,FL41,
2/8/2023,FL41,
2/9/2023,FL41,
2/10/2023,FL41,
2/11/2023,FL41,
2/12/2023,FL41,
2/13/2023,FL41,
2/14/2023,FL41,
2/15/2023,FL41,
2/16/2023,FL41,
2/17/2023,FL41,
2/18/2023,FL41,
2/19/2023,FL41,
2/20/2023,FL41,
2/21/2023,FL41,
2/22/2023,FL41,
2/23/2023,FL41,
2/24/2023,FL41,
2/25/2023,FL41,
2/26/2023,FL41,
2/27/2023,FL41,
2/28/2023,FL41,
3/1/2023,FL41,
3/2/2023,FL41,
3/3/2023,FL41,
3/4/2023,FL41,
3/5/2023,FL41,
3/6/2023,FL41,
3/7/2023,FL41,
3/8/2023,FL41,
3/9/2023,FL41,
3/10/2023,FL41,
3/11/2023,FL41,
3/12/2023,FL41,
3/13/2023,FL41,
3/14/2023,FL41,
3/15/2023,FL41,
3/16/2023,FL41,
3/17/2023,FL41,
3/18/2023,FL41,
3/19/2023,FL41,
3/20/2023,FL41,
3/21/2023,FL41,
3/22/2023,FL41,
3/23/2023,FL41,
3/24/2023,FL41,
3/25/2023,FL41,
3/26/2023,FL41,
3/27/2023,FL41,
3/28/2023,FL41,
3/29/2023,FL41,
3/30/2023,FL41,
3/31/2023,FL41,
4/1/2023,FL41,
4/2/2023,FL41,
4/3/2023,FL41,
4/4/2023,FL41,
4/5/2023,FL41,
4/6/2023,FL41,
4/7/2023,FL41,
4/8/2023,FL41,
4/9/2023,FL41,
4/10/2023,FL41,
4/11/2023,FL41,
4/12/2023,FL41,
4/13/2023,FL41,
4/14/2023,FL41,
4/15/2023,FL41,
4/16/2023,FL41,
4/17/2023,FL41,
4/18/2023,FL41,
4/19/2023,FL41,
4/20/2023,FL41,
4/21/2023,FL41,
4/22/2023,FL41,
4/23/2023,FL41,
4/24/2023,FL41,
4/25/2023,FL41,
4/26/2023,FL41,
4/27/2023,FL41,
4/28/2023,FL41,
4/29/2023,FL41,
4/30/2023,FL41,
5/1/2023,FL41,
5/2/2023,FL41,
5/3/2023,FL41,
5/4/2023,FL41,
5/5/2023,FL41,
5/6/2023,FL41,
5/7/2023,FL41,
5/8/2023,FL41,
5/9/2023,FL41,
5/10/2023,FL41,
5/11/2023,FL41,
5/12/2023,FL41,
5/13/2023,FL41,
5/14/2023,FL41,
5/15/2023,FL41,
5/16/2023,FL41,
5/17/2023,FL41,
5/18/2023,FL41,
5/19/2023,FL41,
5/20/2023,FL41,
5/21/2023,FL41,
5/22/2023,FL41,
5/23/2023,FL41,
5/24/2023,FL41,
5/25/2023,FL41,
5/26/2023,FL41,
5/27/2023,FL41,
5/28/2023,FL41,
5/29/2023,FL41,
5/30/2023,FL41,
5/31/2023,FL41,
6/1/2023,FL41,
6/2/2023,FL41,
6/3/2023,FL41,
6/4/2023,FL41,
6/5/2023,FL41,
6/6/2023,FL41,
6/7/2023,FL41,
6/8/2023,FL41,
6/9/2023,FL41,
6/10/2023,FL41,
6/11/2023,FL41,
6/12/2023,FL41,
6/13/2023,FL41,
6/14/2023,FL41,
6/15/2023,FL41,
6/16/2023,FL41,
6/17/2023,FL41,
6/18/2023,FL41,
6/19/2023,FL41,
6/20/2023,FL41,
6/21/2023,FL41,
6/22/2023,FL41,
6/23/2023,FL41,
6/24/2023,FL41,
6/25/2023,FL41,
6/26/2023,FL41,
6/27/2023,FL41,
6/28/2023,FL41,
6/29/2023,FL41,
6/30/2023,FL41,
7/1/2022,FL42,
7/2/2022,FL42,
7/3/2022,FL42,
7/4/2022,FL42,
7/5/2022,FL42,
7/6/2022,FL42,
7/7/2022,FL42,
7/8/2022,FL42,
7/9/2022,FL42,
7/10/2022,FL42,
7/11/2022,FL42,
7/12/2022,FL42,
7/13/2022,FL42,
7/14/2022,FL42,
7/15/2022,FL42,
7/16/2022,FL42,
7/17/2022,FL42,
7/18/2022,FL42,
7/19/2022,FL42,
7/20/2022,FL42,
7/21/2022,FL42,
7/22/2022,FL42,
7/23/2022,FL42,
7/24/2022,FL42,
7/25/2022,FL42,
7/26/2022,FL42,
7/27/2022,FL42,
7/28/2022,FL42,
7/29/2022,FL42,
7/30/2022,FL42,
7/31/2022,FL42,
8/1/2022,FL42,
8/2/2022,FL42,
8/3/2022,FL42,
8/4/2022,FL42,
8/5/2022,FL42,
8/6/2022,FL42,
8/7/2022,FL42,
8/8/2022,FL42,
8/9/2022,FL42,
8/10/2022,FL42,
8/11/2022,FL42,
8/12/2022,FL42,
8/13/2022,FL42,
8/14/2022,FL42,
8/15/2022,FL42,
8/16/2022,FL42,
8/17/2022,FL42,
8/18/2022,FL42,
8/19/2022,FL42,
8/20/2022,FL42,
8/21/2022,FL42,
8/22/2022,FL42,
8/23/2022,FL42,
8/24/2022,FL42,
8/25/2022,FL42,
8/26/2022,FL42,
8/27/2022,FL42,
8/28/2022,FL42,
8/29/2022,FL42,
8/30/2022,FL42,
8/31/2022,FL42,
9/1/2022,FL42,
9/2/2022,FL42,
9/3/2022,FL42,
9/4/2022,FL42,
9/5/2022,FL42,
9/6/2022,FL42,
9/7/2022,FL42,
9/8/2022,FL42,
9/9/2022,FL42,
9/10/2022,FL42,
9/11/2022,FL42,
9/12/2022,FL42,
9/13/2022,FL42,
9/14/2022,FL42,
9/15/2022,FL42,
9/16/2022,FL42,
9/17/2022,FL42,
9/18/2022,FL42,
9/19/2022,FL42,
9/20/2022,FL42,
9/21/2022,FL42,
9/22/2022,FL42,
9/23/2022,FL42,
9/24/2022,FL42,
9/25/2022,FL42,
9/26/2022,FL42,
9/27/2022,FL42,
9/28/2022,FL42,
9/29/2022,FL42,
9/30/2022,FL42,
10/1/2022,FL42,
10/2/2022,FL42,
10/3/2022,FL42,
10/4/2022,FL42,
10/5/2022,FL42,
10/6/2022,FL42,
10/7/2022,FL42,
10/8/2022,FL42,
10/9/2022,FL42,
10/10/2022,FL42,
10/11/2022,FL42,
10/12/2022,FL42,
10/13/2022,FL42,
10/14/2022,FL42,
10/15/2022,FL42,
10/16/2022,FL42,
10/17/2022,FL42,
10/18/2022,FL42,
10/19/2022,FL42,
10/20/2022,FL42,
10/21/2022,FL42,
10/22/2022,FL42,
10/23/2022,FL42,
10/24/2022,FL42,
10/25/2022,FL42,
10/26/2022,FL42,
10/27/2022,FL42,
10/28/2022,FL42,
10/29/2022,FL42,
10/30/2022,FL42,
10/31/2022,FL42,
11/1/2022,FL42,
11/2/2022,FL42,
11/3/2022,FL42,
11/4/2022,FL42,
11/5/2022,FL42,
11/6/2022,FL42,
11/7/2022,FL42,
11/8/2022,FL42,
11/9/2022,FL42,
11/10/2022,FL42,
11/11/2022,FL42,
11/12/2022,FL42,
11/13/2022,FL42,
11/14/2022,FL42,
11/15/2022,FL42,
11/16/2022,FL42,
11/17/2022,FL42,
11/18/2022,FL42,
11/19/2022,FL42,
11/20/2022,FL42,
11/21/2022,FL42,
11/22/2022,FL42,
11/23/2022,FL42,
11/24/2022,FL42,
11/25/2022,FL42,
11/26/2022,FL42,
11/27/2022,FL42,
11/28/2022,FL42,
11/29/2022,FL42,
11/30/2022,FL42,
12/1/2022,FL42,
12/2/2022,FL42,
12/3/2022,FL42,
12/4/2022,FL42,
12/5/2022,FL42,
12/6/2022,FL42,
12/7/2022,FL42,
12/8/2022,FL42,
12/9/2022,FL42,
12/10/2022,FL42,
12/11/2022,FL42,
12/12/2022,FL42,
12/13/2022,FL42,
12/14/2022,FL42,
12/15/2022,FL42,
12/16/2022,FL42,
12/17/2022,FL42,
12/18/2022,FL42,
12/19/2022,FL42,
12/20/2022,FL42,
12/21/2022,FL42,
12/22/2022,FL42,
12/23/2022,FL42,
12/24/2022,FL42,
12/25/2022,FL42,
12/26/2022,FL42,
12/27/2022,FL42,
12/28/2022,FL42,
12/29/2022,FL42,
12/30/2022,FL42,
12/31/2022,FL42,
1/1/2023,FL42,
1/2/2023,FL42,
1/3/2023,FL42,
1/4/2023,FL42,
1/5/2023,FL42,
1/6/2023,FL42,
1/7/2023,FL42,
1/8/2023,FL42,
1/9/2023,FL42,
1/10/2023,FL42,
1/11/2023,FL42,
1/12/2023,FL42,
1/13/2023,FL42,
1/14/2023,FL42,
1/15/2023,FL42,
1/16/2023,FL42,
1/17/2023,FL42,
1/18/2023,FL42,
1/19/2023,FL42,
1/20/2023,FL42,
1/21/2023,FL42,
1/22/2023,FL42,
1/23/2023,FL42,
1/24/2023,FL42,
1/25/2023,FL42,
1/26/2023,FL42,
1/27/2023,FL42,
1/28/2023,FL42,
1/29/2023,FL42,
1/30/2023,FL42,
1/31/2023,FL42,
2/1/2023,FL42,
2/2/2023,FL42,
2/3/2023,FL42,
2/4/2023,FL42,
2/5/2023,FL42,
2/6/2023,FL42,
2/7/2023,FL42,
2/8/2023,FL42,
2/9/2023,FL42,
2/10/2023,FL42,
2/11/2023,FL42,
2/12/2023,FL42,
2/13/2023,FL42,
2/14/2023,FL42,
2/15/2023,FL42,
2/16/2023,FL42,
2/17/2023,FL42,
2/18/2023,FL42,
2/19/2023,FL42,
2/20/2023,FL42,
2/21/2023,FL42,
2/22/2023,FL42,
2/23/2023,FL42,
2/24/2023,FL42,
2/25/2023,FL42,
2/26/2023,FL42,
2/27/2023,FL42,
2/28/2023,FL42,
3/1/2023,FL42,
3/2/2023,FL42,
3/3/2023,FL42,
3/4/2023,FL42,
3/5/2023,FL42,
3/6/2023,FL42,
3/7/2023,FL42,
3/8/2023,FL42,
3/9/2023,FL42,
3/10/2023,FL42,
3/11/2023,FL42,
3/12/2023,FL42,
3/13/2023,FL42,
3/14/2023,FL42,
3/15/2023,FL42,
3/16/2023,FL42,
3/17/2023,FL42,
3/18/2023,FL42,
3/19/2023,FL42,
3/20/2023,FL42,
3/21/2023,FL42,
3/22/2023,FL42,
3/23/2023,FL42,
3/24/2023,FL42,
3/25/2023,FL42,
3/26/2023,FL42,
3/27/2023,FL42,
3/28/2023,FL42,
3/29/2023,FL42,
3/30/2023,FL42,
3/31/2023,FL42,
4/1/2023,FL42,
4/2/2023,FL42,
4/3/2023,FL42,
4/4/2023,FL42,
4/5/2023,FL42,
4/6/2023,FL42,
4/7/2023,FL42,
4/8/2023,FL42,
4/9/2023,FL42,
4/10/2023,FL42,
4/11/2023,FL42,
4/12/2023,FL42,
4/13/2023,FL42,
4/14/2023,FL42,
4/15/2023,FL42,
4/16/2023,FL42,
4/17/2023,FL42,
4/18/2023,FL42,
4/19/2023,FL42,
4/20/2023,FL42,
4/21/2023,FL42,
4/22/2023,FL42,
4/23/2023,FL42,
4/24/2023,FL42,
4/25/2023,FL42,
4/26/2023,FL42,
4/27/2023,FL42,
4/28/2023,FL42,
4/29/2023,FL42,
4/30/2023,FL42,
5/1/2023,FL42,
5/2/2023,FL42,
5/3/2023,FL42,
5/4/2023,FL42,
5/5/2023,FL42,
5/6/2023,FL42,
5/7/2023,FL42,
5/8/2023,FL42,
5/9/2023,FL42,
5/10/2023,FL42,
5/11/2023,FL42,
5/12/2023,FL42,
5/13/2023,FL42,
5/14/2023,FL42,
5/15/2023,FL42,
5/16/2023,FL42,
5/17/2023,FL42,
5/18/2023,FL42,
5/19/2023,FL42,
5/20/2023,FL42,
5/21/2023,FL42,
5/22/2023,FL42,
5/23/2023,FL42,
5/24/2023,FL42,
5/25/2023,FL42,
5/26/2023,FL42,
5/27/2023,FL42,
5/28/2023,FL42,
5/29/2023,FL42,
5/30/2023,FL42,
5/31/2023,FL42,
6/1/2023,FL42,
6/2/2023,FL42,
6/3/2023,FL42,
6/4/2023,FL42,
6/5/2023,FL42,
6/6/2023,FL42,
6/7/2023,FL42,
6/8/2023,FL42,
6/9/2023,FL42,
6/10/2023,FL42,
6/11/2023,FL42,
6/12/2023,FL42,
6/13/2023,FL42,
6/14/2023,FL42,
6/15/2023,FL42,
6/16/2023,FL42,
6/17/2023,FL42,
6/18/2023,FL42,
6/19/2023,FL42,
6/20/2023,FL42,
6/21/2023,FL42,
6/22/2023,FL42,
6/23/2023,FL42,
6/24/2023,FL42,
6/25/2023,FL42,
6/26/2023,FL42,
6/27/2023,FL42,
6/28/2023,FL42,
6/29/2023,FL42,
6/30/2023,FL42,
7/1/2022,FR21,
7/2/2022,FR21,
7/3/2022,FR21,
7/4/2022,FR21,
7/5/2022,FR21,
7/6/2022,FR21,
7/7/2022,FR21,
7/8/2022,FR21,
7/9/2022,FR21,
7/10/2022,FR21,
7/11/2022,FR21,
7/12/2022,FR21,
7/13/2022,FR21,
7/14/2022,FR21,
7/15/2022,FR21,
7/16/2022,FR21,
7/17/2022,FR21,
7/18/2022,FR21,
7/19/2022,FR21,
7/20/2022,FR21,
7/21/2022,FR21,
7/22/2022,FR21,
7/23/2022,FR21,
7/24/2022,FR21,
7/25/2022,FR21,
7/26/2022,FR21,
7/27/2022,FR21,
7/28/2022,FR21,
7/29/2022,FR21,
7/30/2022,FR21,
7/31/2022,FR21,
8/1/2022,FR21,
8/2/2022,FR21,
8/3/2022,FR21,
8/4/2022,FR21,
8/5/2022,FR21,
8/6/2022,FR21,
8/7/2022,FR21,
8/8/2022,FR21,
8/9/2022,FR21,
8/10/2022,FR21,
8/11/2022,FR21,
8/12/2022,FR21,
8/13/2022,FR21,
8/14/2022,FR21,
8/15/2022,FR21,
8/16/2022,FR21,
8/17/2022,FR21,
8/18/2022,FR21,
8/19/2022,FR21,
8/20/2022,FR21,
8/21/2022,FR21,
8/22/2022,FR21,
8/23/2022,FR21,
8/24/2022,FR21,
8/25/2022,FR21,
8/26/2022,FR21,
8/27/2022,FR21,
8/28/2022,FR21,
8/29/2022,FR21,
8/30/2022,FR21,
8/31/2022,FR21,
9/1/2022,FR21,
9/2/2022,FR21,
9/3/2022,FR21,
9/4/2022,FR21,
9/5/2022,FR21,
9/6/2022,FR21,
9/7/2022,FR21,
9/8/2022,FR21,
9/9/2022,FR21,
9/10/2022,FR21,
9/11/2022,FR21,
9/12/2022,FR21,
9/13/2022,FR21,
9/14/2022,FR21,
9/15/2022,FR21,
9/16/2022,FR21,
9/17/2022,FR21,
9/18/2022,FR21,
9/19/2022,FR21,
9/20/2022,FR21,
9/21/2022,FR21,
9/22/2022,FR21,
9/23/2022,FR21,
9/24/2022,FR21,
9/25/2022,FR21,
9/26/2022,FR21,
9/27/2022,FR21,
9/28/2022,FR21,
9/29/2022,FR21,
9/30/2022,FR21,
10/1/2022,FR21,
10/2/2022,FR21,
10/3/2022,FR21,
10/4/2022,FR21,
10/5/2022,FR21,
10/6/2022,FR21,
10/7/2022,FR21,
10/8/2022,FR21,
10/9/2022,FR21,
10/10/2022,FR21,
10/11/2022,FR21,
10/12/2022,FR21,
10/13/2022,FR21,
10/14/2022,FR21,
10/15/2022,FR21,
10/16/2022,FR21,
10/17/2022,FR21,
10/18/2022,FR21,
10/19/2022,FR21,
10/20/2022,FR21,
10/21/2022,FR21,
10/22/2022,FR21,
10/23/2022,FR21,
10/24/2022,FR21,
10/25/2022,FR21,
10/26/2022,FR21,
10/27/2022,FR21,
10/28/2022,FR21,
10/29/2022,FR21,
10/30/2022,FR21,
10/31/2022,FR21,
11/1/2022,FR21,
11/2/2022,FR21,
11/3/2022,FR21,
11/4/2022,FR21,
11/5/2022,FR21,
11/6/2022,FR21,
11/7/2022,FR21,
11/8/2022,FR21,
11/9/2022,FR21,
